Unique.ID,country,latitude,longitude,Basin.ID,start.year,end.year,num.year,dur.year,eqr.start,eqr.end,eqr.change,richness,rich.rarefied,rich.coverage,ab,fd,trait.ses,taxa.comp,trait.comp,id.level,richness_circularity,ab_circularity,taxa_circularity,trait_circularity
BEL_005_MZB_LO_209,Belgium,50.7207141,3.3644229,1174099,1992,2023,27,32,0.012988971,0.326449763,0.313460793,8.652476,1.40016,2.504087,25.939045,7.134578,-0.02835393,0.069794,0.028427,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_21,Belgium,51.1036103,5.807662,1173482,1991,2006,8,16,0.089640148,0.476335061,0.386694913,13.294079,11.728534,11.153868,6.09265,21.175702,-0.062234436,0.158298,0.052002,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_210,Belgium,50.7279684,3.3466331,1174099,1992,2020,15,29,0.142476239,0.317985281,0.175509041,6.020584,-1.366952,-2.758434,30.862137,10.63374,-0.040670319,0.038969,0.00559,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_211,Belgium,51.0832227,3.6207068,1174099,1994,2017,9,24,0.529495052,0.794401742,0.26490669,2.975698,2.021204,2.448217,3.753854,6.493987,0.026515925,0.025996,0.010861,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_212,Belgium,51.4993694,4.7965237,1173482,1990,2010,10,21,0.490067242,0.748931876,0.258864634,3.405227,4.375458,7.701542,2.355525,7.216318,-0.006252979,0.028994,0.02187,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_214,Belgium,51.029337,3.5206662,1174099,1994,2007,7,14,0.423188406,0.696376812,0.273188406,2.093984,1.866054,1.395661,2.78023,4.504221,0.020974969,0.056579,0.00077,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_215,Belgium,51.0215649,3.4643779,1174099,1996,2014,7,19,0.442423391,0.619682267,0.177258876,2.253554,2.880154,5.150946,-0.964327,4.728327,-0.026392652,0.061167,0.020823,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_216,Belgium,51.0543461,3.4338915,1174099,1989,2020,9,32,0.320914128,0.539889197,0.218975069,2.242781,0.140331,-0.37637,11.132002,4.747073,-0.012726783,0.030213,0.008258,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_217,Belgium,51.4971168,4.7535369,1173482,1992,2019,14,28,0.658935236,0.745150263,0.086215027,1.600494,-0.355211,-0.453358,12.888938,3.415269,0.033500818,0.020546,0.007989,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_218,Belgium,51.0736602,3.5689775,1174099,1998,2013,8,16,0.119541318,0.31130541,0.191764092,9.578907,9.394988,5.37327,-0.360173,17.524051,-0.103060452,0.146428,0.058346,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_22,Belgium,51.10264,5.8039194,1173482,1989,2006,10,18,0.482892685,0.70454909,0.221656405,2.861525,2.30317,2.383939,2.587689,6.007876,-0.010428731,0.060153,0.01803,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_220,Belgium,51.4849152,4.7741499,1173482,1990,2019,7,30,0.564863706,0.377822919,-0.187040788,0.015315,-1.343611,-2.019724,4.797056,0.1203,0.013748357,0.043036,0.009442,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_221,Belgium,51.1677947,3.692657,1174099,1992,2022,11,31,0.551061905,0.701638539,0.150576635,1.770712,2.50476,7.842136,-0.768971,3.982995,0.035157102,0.006874,0.007605,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_222,Belgium,51.1460373,3.6464116,1172395,1992,2017,9,26,0.529104478,0.653391133,0.124286655,0.965228,0.219467,-0.003071,0.712469,2.420137,0.091481514,0.069743,0.024317,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_223,Belgium,51.0543371,4.4335063,1172945,1991,2021,8,31,0.515014616,0.536678997,0.021664381,-0.055605,-1.341065,-2.299632,4.360094,0.195575,0.04105312,0.062126,0.015365,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_224,Belgium,50.8879282,4.7061421,1172945,1994,2021,8,28,0.254834192,0.647908668,0.393074477,6.889226,2.247536,3.843679,20.370082,15.117191,-0.08819381,0.070098,0.019501,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_225,Belgium,51.2388778,4.4259044,1173075,1994,2018,12,25,0.353062337,0.345412901,-0.007649437,-0.913787,1.418257,3.616708,-5.28091,-1.883203,0.029258971,0.023712,0.016019,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_226,Belgium,51.4159616,4.8466368,1173482,1990,2019,9,30,0.622301893,0.806465707,0.184163814,2.296347,0.02193,-0.113821,7.986726,4.845789,0.012789712,0.045349,0.006213,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_227,Belgium,51.1589064,4.8614698,1172945,1994,2006,8,13,0.536839266,0.356903991,-0.179935275,-2.126594,-3.453855,-2.085134,41.037109,-4.205042,0.047523648,0.1131,0.040972,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_228,Belgium,51.0977907,5.1088576,1172945,1991,2005,8,15,0.504143258,0.433356742,-0.070786517,-3.520265,1.838095,8.256746,-9.199564,-6.333197,0.233232241,0.151462,0.039834,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_229,Belgium,51.4071977,4.8707473,1173482,1990,2019,11,30,0.658659278,0.78267852,0.124019243,1.27776,0.182853,0.649649,5.994993,2.849073,0.031988625,0.059534,0.005199,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_23,Belgium,51.0767058,5.6737656,1173482,1990,2019,8,30,0.475235423,0.841755142,0.366519719,2.042326,1.553908,2.523576,2.862926,4.231322,-0.02372263,0.026424,0.011223,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_230,Belgium,50.8092596,5.6723018,1173482,1992,2022,10,31,0.416755063,0.365766635,-0.050988428,-0.736033,-3.190809,-4.681987,14.404247,-1.410355,0.026904087,0.059412,0.017949,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_232,Belgium,51.4871821,5.0331371,1173482,1990,2018,14,29,0.702213443,0.786357966,0.084144523,0.818943,-0.507135,-1.403977,6.234848,1.69973,-0.004737032,0.032345,0.002259,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_233,Belgium,51.2424111,4.5022768,1173075,1991,2023,21,33,0.635716199,0.346221206,-0.289494993,-2.175382,-3.47562,-5.517738,3.884455,-4.29752,0.041249903,0.050051,0.015021,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_234,Belgium,51.3513978,5.0572186,1172945,1991,2014,11,24,0.538290672,0.500448124,-0.037842548,-1.347136,-0.468229,2.77074,0.024048,-2.734124,0.039537029,0.087128,0.029125,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_235,Belgium,51.2404947,5.1623486,1172945,1991,2011,10,21,0.544793117,0.52413364,-0.020659477,-1.068103,0.012788,3.511001,0.723973,-2.166991,0.037933491,0.117891,0.034619,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_236,Belgium,51.1920816,5.155459,1172945,1992,2010,9,19,0.584922909,0.297574855,-0.287348054,-4.801616,-6.30838,-9.199446,9.373825,-9.356133,0.142578919,0.095712,0.030934,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_237,Belgium,51.2321675,5.1642112,1172945,1993,2023,19,31,0.624284019,0.396912091,-0.227371927,-1.366954,-2.4227,-2.225139,5.858016,-3.067202,-0.038158254,0.076882,0.021351,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_238,Belgium,51.171627,4.850237,1172945,1992,2010,17,19,0.555163575,0.549054713,-0.006108862,0.37558,-0.988836,-1.512898,7.418398,0.916877,-0.026257757,0.073358,0.013201,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_239,Belgium,51.2315406,5.1490384,1172945,1993,2023,14,31,0.630906983,0.578922958,-0.051984025,-0.78857,-1.288826,-0.51297,2.496371,-1.514575,0.03376682,0.049348,0.012579,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_24,Belgium,51.0236284,5.5967907,1173482,1994,2020,7,27,0.48653226,0.723531837,0.236999577,2.916857,0.325569,0.199398,7.47442,6.152848,-0.010706228,0.071064,0.010282,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_240,Belgium,51.1332598,5.2431061,1172945,1991,2023,19,33,0.575969675,0.693885309,0.117915634,0.13595,-0.287479,-0.151437,2.66365,0.296191,0.013871859,0.014178,0.007294,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_241,Belgium,51.1165139,4.5629537,1172945,1992,2022,16,31,0.413215543,0.375430014,-0.037785529,-0.877494,-2.90373,-3.49679,13.998566,-1.492656,0.05038029,0.082845,0.022291,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_242,Belgium,51.2166318,5.5830537,1173482,1992,2022,8,31,0.541680997,0.371431642,-0.170249355,-1.184825,-4.923806,-6.464672,24.926417,-2.381909,0.028725407,0.09824,0.032175,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_243,Belgium,50.8879679,5.6793773,1173482,1996,2010,7,15,0.48899411,0.658640896,0.169646786,5.104488,0.674097,0.167899,23.242215,11.288946,0.058512558,0.11526,0.020543,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_244,Belgium,51.4715636,5.0778282,1173482,1990,2019,16,30,0.549698074,0.792589668,0.242891595,1.92003,0.533727,0.846295,6.391842,3.803937,-0.071474767,0.067997,0.007641,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_245,Belgium,51.1704317,2.965487,1172405,1996,2023,8,28,0.22788605,0.32098062,0.093094571,2.543868,0.9617,1.391784,8.387161,6.862098,0.062657425,0.069273,0.018494,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_246,Belgium,51.443968,5.0491297,1173482,1992,2020,11,29,0.498779972,0.706311707,0.207531735,2.054873,0.846725,2.552724,7.136326,4.205255,-0.025705658,0.076192,0.010294,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_250,Belgium,51.2754487,5.3464685,1173482,1989,2003,8,15,0.838937781,0.937664079,0.098726298,0.587987,1.523364,3.204952,-2.588498,1.255419,-0.018318351,0.045073,0.014248,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_251,Belgium,51.2440118,3.5172498,1171519,1989,2005,9,17,0.36730895,0.578129561,0.210820611,5.754382,1.782422,2.294329,18.631459,11.207956,-0.235345746,0.109568,0.03759,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_252,Belgium,51.2766758,5.381177,1173482,1989,2015,8,27,0.93214332,0.894299828,-0.037843493,1.972575,-0.878712,-1.42121,9.534893,4.180733,-0.013939728,0.008677,0.004718,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_253,Belgium,51.2678491,5.4283283,1173482,1989,2018,12,30,0.194130514,0.705265253,0.511134738,5.262836,5.117753,8.716981,2.652069,10.017733,-0.058408527,0.09002,0.025316,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_254,Belgium,51.1267491,2.801923,1172387,1995,2016,10,22,0.379809251,0.323403546,-0.056405705,2.047509,-2.299278,-3.714193,18.530405,4.532102,0.01491741,0.103346,0.020791,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_255,Belgium,51.0298859,2.854496,1172387,1989,2022,7,34,0.348679762,0.130405997,-0.218273764,-3.198744,-4.36002,-6.688838,10.434254,1.832545,-0.118916416,0.111733,0.028348,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_256,Belgium,50.991341,2.8171624,1172387,1995,2014,11,20,0.322239548,0.513646407,0.191406858,2.993739,0.492017,0.856161,5.479487,6.245987,-0.014485926,0.065761,0.013342,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_257,Belgium,50.9497655,2.7200107,1172387,1989,2018,12,30,0.316233116,0.756238119,0.440005003,5.75811,1.865965,3.831058,15.673025,12.191615,-0.035171188,0.062642,0.015468,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_259,Belgium,50.9121709,2.6077895,1172387,1989,2019,7,31,0.659590748,0.591620474,-0.067970274,0.338749,-1.828338,-2.89255,9.41687,1.220392,0.016898168,0.043632,0.006445,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_26,Belgium,51.0818737,5.7948891,1173482,1997,2023,7,27,0.715308831,0.668810498,-0.046498332,-0.015593,-1.280426,-2.343283,6.113694,-0.018884,0.001277314,0.063058,0.015571,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_260,Belgium,51.2271265,5.4264859,1173482,1995,2014,8,20,0.373230569,0.683022145,0.309791576,4.78856,2.309167,4.971417,4.975201,10.126079,-0.029737787,0.075463,0.018194,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_261,Belgium,51.1724977,5.4365154,1173482,1989,2019,9,31,0.188620363,0.712294542,0.523674179,6.257331,7.300437,5.662523,-0.920089,9.625219,-0.075027547,0.074455,0.024488,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_262,Belgium,50.9946807,2.8366846,1172387,1996,2018,8,23,0.448728884,0.739916021,0.291187137,2.710209,-0.233889,-0.37689,12.450565,6.093534,0.100505407,0.023214,0.00284,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_263,Belgium,51.1411803,5.4282965,1173482,1992,2019,8,28,0.132322112,0.705397477,0.573075365,7.995901,5.891831,7.754814,8.83183,8.543881,-0.024835104,0.072885,0.023128,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_264,Belgium,50.7873706,2.7408473,1172387,1990,2020,8,31,0.566233644,0.669429356,0.103195711,1.31739,-1.763079,-4.535913,10.56598,2.646307,-0.028298554,0.032339,0.003006,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_265,Belgium,50.9468729,2.7163548,1172387,1993,2017,9,25,0.222159922,0.383518605,0.161358683,4.04986,-0.451503,-1.756773,16.366036,8.919858,-0.036662864,0.002826,0.007204,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_27,Belgium,51.2683355,3.716976,1173462,2000,2013,7,14,0.44626556,0.489419087,0.043153527,0.101881,-1.051727,0.532986,4.178574,-0.058243,-0.078904353,0.098489,0.003947,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_28,Belgium,51.0334657,5.7375773,1173482,1989,2017,7,29,0.527806604,0.775778302,0.247971698,2.68101,1.043566,1.261251,5.798779,5.646546,-0.000394628,0.058497,0.005014,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_3,Belgium,51.2817698,5.4929886,1173482,1995,2023,9,29,0.503557718,0.862998785,0.359441067,2.487469,0.200086,-2.716778,6.908007,5.01831,-0.052294722,0.065752,0.015283,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_30,Belgium,50.7647405,5.7349498,1173482,1989,2021,13,33,0.379495512,0.604147074,0.224651562,2.761198,0.498185,0.601008,7.07645,5.739402,-0.021063527,0.038879,0.009383,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_31,Belgium,50.748524,5.8117606,1173482,1992,2013,7,22,0.611433447,0.685793515,0.074360068,1.945196,0.473631,0.409604,7.387277,4.027467,-0.019967051,0.040518,0.007582,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_33,Belgium,51.266143,3.686775,1173462,1992,2018,7,27,0.376744939,0.882493466,0.505748527,4.727506,3.185574,4.078417,6.815018,10.2801,0.034014405,0.028699,0.011297,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_34,Belgium,50.7520946,5.6962728,1173482,1989,2012,7,24,0.545701104,0.896930384,0.351229279,2.370904,1.040547,1.521712,4.342245,4.804885,-0.046676851,0.016012,0.000259,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_35,Belgium,50.7567717,5.7134425,1173482,1989,2017,10,29,0.545603439,0.890842311,0.345238873,1.462952,0.874671,1.547598,1.23623,2.92847,-0.041392105,0.048249,0.007108,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_36,Belgium,50.7698311,5.8628343,1173482,1989,2017,8,29,0.526715899,0.967028671,0.440312772,2.713846,1.386503,2.011672,3.595184,5.480229,-0.073858285,0.03742,0.009436,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_39,Belgium,51.2350696,3.7303556,1173462,1994,2010,7,17,0.534768324,0.823090021,0.288321697,3.148443,1.937236,4.626229,8.031359,6.750428,0.040591101,0.061105,0.013744,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_40,Belgium,51.0015982,3.724031,1174099,1993,2023,24,31,0.106802848,0.405836949,0.299034101,4.390689,0.77743,1.978561,9.979981,7.826528,0.000132261,0.067086,0.020189,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_41,Belgium,50.8934375,3.6800011,1174099,1994,2023,26,30,0.082391775,0.369055854,0.286664078,4.765225,2.305458,2.859217,4.054982,9.037524,-0.001026226,0.068151,0.023775,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_42,Belgium,50.70083,3.3523033,1174099,1990,2019,11,30,0.150087874,0.320777038,0.170689164,3.095403,-0.203118,-0.463361,14.415317,4.084039,-0.023973235,0.060697,0.006713,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_43,Belgium,51.2474778,3.7081299,1173462,1994,2005,8,12,0.614708692,0.774403056,0.159694365,1.165462,0.340547,0.859518,3.670751,2.575823,0.079443716,0.110815,0.004216,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_44,Belgium,51.221384,4.5628052,1172945,1993,2018,7,26,0.401679159,0.86487953,0.463200371,3.343096,1.010826,4.401208,8.460022,6.714085,-0.100791735,0.010916,0.009229,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_45,Belgium,51.2242584,4.5988607,1172945,1993,2004,7,12,0.654511365,0.676355635,0.02184427,-0.434542,3.623937,10.537268,-11.014845,-0.503426,0.079439615,0.03163,0.018186,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_47,Belgium,51.2829711,4.1840144,1172945,1993,2015,7,23,0.466760766,0.680193299,0.213432533,2.551931,1.126115,3.153356,6.274718,5.042454,-0.059084589,0.083772,0.007895,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_48,Belgium,51.2504498,4.1149369,1172945,1992,2015,8,24,0.259199105,0.699257179,0.440058074,7.261289,4.921386,6.835869,10.483485,8.613505,-0.033019193,0.083489,0.02058,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_5,Belgium,51.2667751,5.5556172,1173482,1989,2002,7,14,0.405769231,0.841706731,0.4359375,2.219613,9.702683,16.101197,-13.598276,4.298322,-0.114155288,0.126165,0.037967,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_50,Belgium,50.8378592,4.6431601,1172945,1994,2007,8,14,0.439491526,0.590423729,0.150932203,5.26281,3.34072,4.173754,6.065808,10.977678,-0.074912648,0.111505,0.009858,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_51,Belgium,50.8027831,4.6425436,1172945,1992,2020,14,29,0.28177684,0.5495043,0.26772746,3.510045,-0.172138,-1.039321,10.119295,7.287616,-0.047933901,0.077806,0.02428,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_55,Belgium,51.0620476,4.7879825,1172945,1993,2019,17,27,0.476619432,0.616667187,0.140047754,2.637699,1.266901,1.177414,5.380432,5.401413,-0.024446864,0.073461,0.004543,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_56,Belgium,51.0958507,4.9571204,1172945,1995,2019,18,25,0.559578974,0.672467083,0.11288811,1.742373,-1.638573,-3.360868,10.352026,3.645326,0.007415795,0.083677,0.014361,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_57,Belgium,51.1165612,4.9853023,1172945,1995,2022,10,28,0.616218359,0.836705082,0.220486723,2.209138,0.054413,0.175656,8.364349,4.70879,0.027685583,0.07599,0.014934,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_58,Belgium,51.1275504,4.9878617,1172945,1995,2019,14,25,0.693594075,0.925647789,0.232053714,2.259651,0.721664,0.975106,6.2921,4.675843,-0.010229018,0.073101,0.008857,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_59,Belgium,51.1495379,5.0259843,1172945,1991,2022,12,32,0.66929305,0.872370655,0.203077606,1.751545,0.430861,0.599506,4.932441,3.703063,0.010093301,0.063942,0.01134,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_6,Belgium,51.1717187,5.7795737,1173482,1989,2022,14,34,0.601954292,0.689167888,0.087213595,1.497472,-0.664015,-2.52162,4.034347,3.174591,0.010476193,0.027725,0.008274,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_60,Belgium,51.150317,5.1516104,1172945,1991,2019,12,29,0.558891988,0.694642283,0.135750295,2.238464,0.237119,0.731216,4.619461,4.717114,-0.008416913,0.072168,0.007665,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_61,Belgium,51.1625833,5.234506,1172945,1995,2019,11,25,0.392899785,0.790834385,0.3979346,4.395294,2.202813,4.129951,10.231658,9.172875,-0.054509514,0.076995,0.014786,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_62,Belgium,51.1375659,5.3697148,1172945,1993,2016,7,24,0.494943542,0.752348653,0.257405112,1.315029,-0.466137,-0.392087,7.964622,2.722528,-0.00469839,0.009816,0.003022,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_65,Belgium,51.184897,4.7832811,1172945,1989,2022,20,34,0.788698796,0.787688344,-0.001010452,0.177934,-1.203762,-2.624898,5.369433,0.364201,0.00188087,0.070195,0.012621,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_66,Belgium,51.1864239,4.8319105,1172945,1989,2023,19,35,0.874564267,0.779466608,-0.095097659,0.091609,-0.458997,-0.697099,2.742565,0.209785,0.007821562,0.045702,0.008665,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_67,Belgium,51.1834808,4.8486003,1172945,1989,2019,10,31,0.733992801,0.999546247,0.265553446,1.597916,0.026787,-0.062163,6.220675,3.327924,-0.001300115,0.054876,0.004448,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_68,Belgium,51.2053744,4.9269094,1172945,1989,2010,11,22,0.664729298,1.001495113,0.336765815,2.517489,2.445959,4.060383,2.768918,5.163723,-0.019767159,0.076454,0.013935,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_69,Belgium,51.2339224,4.9916385,1172945,1993,2007,10,15,0.853682083,0.889943098,0.036261015,0.341518,-2.027019,-1.422347,12.316326,0.425404,-0.129004307,0.074349,0.011831,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_7,Belgium,51.1570657,5.7922119,1173482,1989,2016,11,28,0.385603817,0.757078522,0.371474705,3.431636,3.78023,5.509545,5.5323,7.106745,-0.047674356,0.059724,0.015225,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_71,Belgium,51.2396181,5.069241,1172945,1989,2019,16,31,0.763487683,0.847094132,0.083606449,1.25494,0.507263,1.090866,2.287415,2.766716,0.020983107,0.039653,0.005343,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_72,Belgium,51.2368038,5.0828874,1172945,1994,2017,10,24,0.788960404,0.959483739,0.170523335,2.720008,0.644686,1.161246,7.610769,5.729956,-0.002347924,0.069256,0.007856,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_73,Belgium,51.2270532,5.1145335,1172945,1994,2017,8,24,0.662196602,0.930157767,0.267961165,3.462929,1.386498,2.357694,7.981663,7.449003,0.017453724,0.052067,0.004274,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_74,Belgium,51.1712784,4.6298545,1172945,2001,2020,10,20,0.752230876,0.59710167,-0.155129206,-1.190853,-2.687355,-4.756978,6.647006,-2.134864,0.095376905,0.095502,0.020556,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_75,Belgium,51.1826329,4.6486105,1172945,1991,2020,12,30,0.442696733,0.691360431,0.248663697,2.657816,0.198506,-0.457286,8.434959,5.700057,0.022900452,0.078478,0.008819,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_76,Belgium,51.2053415,4.6862499,1172945,1991,2022,12,32,0.459642829,0.651636048,0.191993219,1.553777,-1.143159,-1.544788,12.055328,3.139114,-0.039369144,0.051528,0.00475,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_77,Belgium,51.2115555,4.6982846,1172945,1991,2022,12,32,0.534498726,0.836201509,0.301702783,1.570084,0.268373,0.615124,4.549318,3.247,-0.016627534,0.074158,0.007812,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_78,Belgium,51.2426324,4.7479092,1172945,1996,2022,9,27,0.482846536,0.764595679,0.281749143,2.764083,0.47184,0.107949,8.154884,5.762356,-0.031771006,0.060272,0.011704,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_79,Belgium,51.1762521,4.6365175,1172945,1997,2022,9,26,0.840888946,0.730893657,-0.109995289,-0.342906,-1.838617,-2.726361,6.015937,-0.562665,0.026650022,0.082392,0.009034,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_80,Belgium,51.1792023,4.6316865,1172945,1996,2022,12,27,0.539069484,0.835084007,0.296014522,3.066058,1.736054,3.000277,6.004443,6.643621,0.024071717,0.063992,0.012919,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_81,Belgium,51.2426948,4.6770823,1172945,1998,2022,7,25,0.405647093,0.598277484,0.192630391,3.591567,0.406726,-0.69548,13.517951,7.743132,-0.00240077,0.087815,0.016967,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_82,Belgium,51.2061835,4.8196438,1172945,1993,2023,17,31,0.516776086,0.778662367,0.261886281,2.173555,0.031798,0.469496,7.114802,4.650259,0.005825131,0.039862,0.008831,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_83,Belgium,51.2429578,4.8724842,1172945,1994,2023,14,30,0.251017523,0.717766983,0.46674946,5.696815,1.754803,0.436457,11.587428,8.596691,-0.032588318,0.066349,0.017818,Mixed,TRUE,FALSE,FALSE,FALSE
BEL_005_MZB_LO_84,Belgium,51.3001985,4.9355036,1172945,1994,2023,11,30,0.184124419,0.48838546,0.304261041,4.786475,1.899948,1.179244,7.015085,7.086339,0.024919865,0.031253,0.008711,Mixed,TRUE,FALSE,FALSE,FALSE
